0.6675,-5.60E-09
0.6705,-5.60E-09
0.6735,-5.60E-09
0.6765,-5.59E-09
0.6795,-5.59E-09
0.6825,-5.59E-09
0.6855,-5.59E-09
0.6885,-5.59E-09
0.6915,-5.59E-09
0.6945,-5.59E-09
0.6975,-5.58E-09
0.7005,-5.58E-09
0.7035,-5.58E-09
0.7065,-5.58E-09
0.7095,-5.58E-09
0.7125,-5.58E-09
0.7155,-5.57E-09
0.7185,-5.57E-09
0.7215,-5.57E-09
0.7245,-5.57E-09
0.7275,-5.57E-09
0.7305,-5.57E-09
0.7335,-5.56E-09
0.7365,-5.56E-09
0.7395,-5.56E-09
0.7425,-5.56E-09
0.7455,-5.56E-09
0.7485,-5.56E-09
0.7515,-5.56E-09
0.7545,-5.55E-09
0.7575,-5.55E-09
0.7605,-5.55E-09
0.7635,-5.55E-09
0.7665,-5.55E-09
0.7695,-5.55E-09
0.7725,-5.54E-09
0.7755,-5.54E-09
0.7785,-5.54E-09
0.7815,-5.54E-09
0.7845,-5.54E-09
0.7875,-5.54E-09
0.7905,-5.54E-09
0.7935,-5.54E-09
0.7965,-5.54E-09
0.7995,-5.54E-09
0.8025,-5.54E-09
0.8055,-5.53E-09
0.8085,-5.53E-09
0.8115,-5.53E-09
0.8145,-5.53E-09
0.8175,-5.53E-09
0.8205,-5.53E-09
0.8235,-5.53E-09
0.8265,-5.52E-09
0.8295,-5.52E-09
0.8325,-5.52E-09
0.8355,-5.52E-09
0.8385,-5.52E-09
0.8415,-5.52E-09
0.8445,-5.52E-09
0.8475,-5.51E-09
0.8505,-5.51E-09
0.8535,-5.51E-09
0.8565,-5.51E-09
0.8595,-5.51E-09
0.8625,-5.51E-09
0.8655,-5.51E-09
0.8685,-5.50E-09
0.8715,-5.50E-09
0.8745,-5.50E-09
0.8775,-5.50E-09
0.8805,-5.50E-09
0.8835,-5.50E-09
0.8865,-5.50E-09
0.8895,-5.49E-09
0.8925,-5.49E-09
0.8955,-5.49E-09
0.8985,-5.49E-09
0.9015,-5.49E-09
0.9045,-5.49E-09
0.9075,-5.49E-09
0.9105,-5.49E-09
0.9135,-5.49E-09
0.9165,-5.48E-09
0.9195,-5.48E-09
0.9225,-5.49E-09
0.9255,-5.48E-09
0.9285,-5.48E-09
0.9315,-5.48E-09
0.9345,-5.48E-09
0.9375,-5.48E-09
0.9405,-5.48E-09
0.9435,-5.48E-09
0.9465,-5.48E-09
0.9495,-5.47E-09
0.9525,-5.47E-09
0.9555,-5.47E-09
0.9585,-5.47E-09
0.9615,-5.47E-09
0.9645,-5.47E-09
0.9675,-5.47E-09
0.9705,-5.47E-09
0.9735,-5.47E-09
0.9765,-5.47E-09
0.9795,-5.47E-09
0.9825,-5.47E-09
0.9855,-5.46E-09
0.9885,-5.46E-09
0.9915,-5.46E-09
0.9945,-5.46E-09
0.9975,-5.46E-09
1.0005,-5.46E-09
1.0035,-5.46E-09
1.0065,-5.46E-09
1.0095,-5.45E-09
1.0125,-5.45E-09
1.0155,-5.45E-09
1.0185,-5.45E-09
1.0215,-5.45E-09
1.0245,-5.45E-09
1.0275,-5.45E-09
1.0305,-5.45E-09
1.0335,-5.45E-09
1.0365,-5.45E-09
1.0395,-5.45E-09
1.0425,-5.45E-09
1.0455,-5.44E-09
1.0485,-5.44E-09
1.0515,-5.44E-09
1.0545,-5.44E-09
1.0575,-5.44E-09
1.0605,-5.44E-09
1.0635,-5.44E-09
1.0665,-5.44E-09
1.0695,-5.43E-09
1.0725,-5.43E-09
1.0755,-5.43E-09
1.0785,-5.43E-09
1.0815,-5.43E-09
1.0845,-5.43E-09
1.0875,-5.43E-09
1.0905,-5.43E-09
1.0935,-5.43E-09
1.0965,-5.43E-09
1.0995,-5.43E-09
1.1025,-5.43E-09
1.1055,-5.43E-09
1.1085,-5.42E-09
1.1115,-5.42E-09
1.1145,-5.42E-09
1.1175,-5.42E-09
1.1205,-5.42E-09
1.1235,-5.42E-09
1.1265,-5.42E-09
1.1295,-5.42E-09
1.1325,-5.42E-09
1.1355,-5.42E-09
1.1385,-5.42E-09
1.1415,-5.42E-09
1.1445,-5.42E-09
1.1475,-5.41E-09
1.1505,-5.41E-09
1.1535,-5.41E-09
1.1565,-5.41E-09
1.1595,-5.41E-09
1.1625,-5.41E-09
1.1655,-5.41E-09
1.1685,-5.41E-09
1.1715,-5.41E-09
1.1745,-5.41E-09
1.1775,-5.41E-09
1.1805,-5.41E-09
1.1835,-5.41E-09
1.1865,-5.40E-09
1.1895,-5.40E-09
1.1925,-5.40E-09
1.1955,-5.40E-09
1.1985,-5.40E-09
1.2015,-5.40E-09
1.2045,-5.40E-09
1.2075,-5.40E-09
1.2105,-5.40E-09
1.2135,-5.39E-09
1.2165,-5.39E-09
1.2195,-5.39E-09
1.2225,-5.40E-09
1.2255,-5.39E-09
1.2285,-5.39E-09
1.2315,-5.39E-09
1.2345,-5.39E-09
1.2375,-5.39E-09
1.2405,-5.39E-09
1.2435,-5.39E-09
1.2465,-5.39E-09
1.2495,-5.39E-09
1.2525,-5.39E-09
1.2555,-5.39E-09
1.2585,-5.39E-09
1.2615,-5.39E-09
1.2645,-5.39E-09
1.2675,-5.38E-09
1.2705,-5.38E-09
1.2735,-5.38E-09
1.2765,-5.38E-09
1.2795,-5.38E-09
1.2825,-5.38E-09
1.2855,-5.38E-09
1.2885,-5.38E-09
1.2915,-5.38E-09
1.2945,-5.38E-09
1.2975,-5.37E-09
1.3005,-5.38E-09
1.3035,-5.38E-09
1.3065,-5.37E-09
1.3095,-5.37E-09
1.3125,-5.37E-09
1.3155,-5.37E-09
1.3185,-5.37E-09
1.3215,-5.37E-09
1.3245,-5.37E-09
1.3275,-5.37E-09
1.3305,-5.37E-09
1.3335,-5.37E-09
1.3365,-5.37E-09
1.3395,-5.37E-09
1.3425,-5.37E-09
1.3455,-5.37E-09
1.3485,-5.36E-09
1.3515,-5.36E-09
1.3545,-5.36E-09
1.3575,-5.36E-09
1.3605,-5.36E-09
1.3635,-5.36E-09
1.3665,-5.36E-09
1.3695,-5.36E-09
1.3725,-5.36E-09
1.3755,-5.36E-09
1.3785,-5.36E-09
1.3815,-5.36E-09
1.3845,-5.36E-09
1.3875,-5.36E-09
1.3905,-5.35E-09
1.3935,-5.35E-09
1.3965,-5.36E-09
1.3995,-5.36E-09
1.4025,-5.36E-09
1.4055,-5.35E-09
1.4085,-5.35E-09
1.4115,-5.35E-09
1.4145,-5.35E-09
1.4175,-5.35E-09
1.4205,-5.35E-09
1.4235,-5.35E-09
1.4265,-5.35E-09
1.4295,-5.34E-09
1.4325,-5.34E-09
1.4355,-5.34E-09
1.4385,-5.34E-09
1.4415,-5.35E-09
1.4445,-5.35E-09
1.4475,-5.34E-09
1.4505,-5.34E-09
1.4535,-5.34E-09
1.4565,-5.34E-09
1.4595,-5.34E-09
1.4625,-5.34E-09
1.4655,-5.34E-09
1.4685,-5.34E-09
1.4715,-5.34E-09
1.4745,-5.34E-09
1.4775,-5.34E-09
1.4805,-5.34E-09
1.4835,-5.34E-09
1.4865,-5.34E-09
1.4895,-5.33E-09
1.4925,-5.34E-09
1.4955,-5.34E-09
1.4985,-5.33E-09
1.5015,-5.34E-09
1.5045,-5.34E-09
1.5075,-5.33E-09
1.5105,-5.33E-09
1.5135,-5.33E-09
1.5165,-5.33E-09
1.5195,-5.33E-09
1.5225,-5.33E-09
1.5255,-5.33E-09
1.5285,-5.33E-09
1.5315,-5.33E-09
1.5345,-5.33E-09
1.5375,-5.33E-09
1.5405,-5.33E-09
1.5435,-5.33E-09
1.5465,-5.33E-09
1.5495,-5.33E-09
1.5525,-5.33E-09
1.5555,-5.33E-09
1.5585,-5.33E-09
1.5615,-5.33E-09
1.5645,-5.33E-09
1.5675,-5.32E-09
1.5705,-5.32E-09
1.5735,-5.32E-09
1.5765,-5.32E-09
1.5795,-5.32E-09
1.5825,-5.32E-09
1.5855,-5.32E-09
1.5885,-5.32E-09
1.5915,-5.32E-09
1.5945,-5.32E-09
1.5975,-5.32E-09
1.6005,-5.32E-09
1.6035,-5.32E-09
1.6065,-5.32E-09
1.6095,-5.31E-09
1.6125,-5.31E-09
1.6155,-5.31E-09
1.6185,-5.31E-09
1.6215,-5.31E-09
1.6245,-5.31E-09
1.6275,-5.31E-09
1.6305,-5.31E-09
1.6335,-5.31E-09
1.6365,-5.31E-09
1.6395,-5.31E-09
1.6425,-5.31E-09
1.6455,-5.31E-09
1.6485,-5.31E-09
1.6515,-5.31E-09
1.6545,-5.31E-09
1.6575,-5.31E-09
1.6605,-5.31E-09
1.6635,-5.31E-09
1.6665,-5.31E-09
1.6695,-5.30E-09
1.6725,-5.30E-09
1.6755,-5.30E-09
1.6785,-5.30E-09
1.6815,-5.31E-09
1.6845,-5.31E-09
1.6875,-5.30E-09
1.6905,-5.30E-09
1.6935,-5.30E-09
1.6965,-5.30E-09
1.6995,-5.30E-09
1.7025,-5.30E-09
1.7055,-5.30E-09
1.7085,-5.30E-09
1.7115,-5.30E-09
1.7145,-5.30E-09
1.7175,-5.30E-09
1.7205,-5.30E-09
1.7235,-5.30E-09
1.7265,-5.30E-09
1.7295,-5.29E-09
1.7325,-5.30E-09
1.7355,-5.30E-09
1.7385,-5.30E-09
1.7415,-5.30E-09
1.7445,-5.30E-09
1.7475,-5.29E-09
1.7505,-5.29E-09
1.7535,-5.29E-09
1.7565,-5.29E-09
1.7595,-5.29E-09
1.7625,-5.29E-09
1.7655,-5.29E-09
1.7685,-5.29E-09
1.7715,-5.29E-09
1.7745,-5.29E-09
1.7775,-5.29E-09
1.7805,-5.29E-09
1.7835,-5.29E-09
1.7865,-5.29E-09
1.7895,-5.29E-09
1.7925,-5.29E-09
1.7955,-5.29E-09
1.7985,-5.29E-09
1.8015,-5.29E-09
1.8045,-5.29E-09
1.8075,-5.28E-09
1.8105,-5.28E-09
1.8135,-5.28E-09
1.8165,-5.28E-09
1.8195,-5.28E-09
1.8225,-5.28E-09
1.8255,-5.28E-09
1.8285,-5.28E-09
1.8315,-5.28E-09
1.8345,-5.28E-09
1.8375,-5.28E-09
